date,market,open,close
2023-06-12,Kalyan Night,277,125
2023-06-12,Madhur Day,679,467
2023-06-12,Madhur Morning,236,148
2023-06-12,Madhur Night,237,345
2023-06-12,Madhuri,560,278
2023-06-12,Madhuri Night,289,237
2023-06-12,Main Bazar,349,344
2023-06-12,Milan Day,440,147
2023-06-12,Milan Morning,220,223
2023-06-12,Milan Night,899,200
2023-06-12,Rajdhani Day,290,150
2023-06-12,Rajdhani Night,246,489
2023-06-12,Sridevi,349,289
2023-06-12,Sridevi Night,168,579
2023-06-12,Supreme Day,300,470
2023-06-12,Supreme Night,116,688
2023-06-12,Tara Mumbai Day,669,189
2023-06-12,Time Bazar,456,349
2023-06-13,Kalyan,368,459
2023-06-13,Kalyan Morning,150,135
2023-06-13,Kalyan Night,277,266
2023-06-13,Madhur Day,679,128
2023-06-13,Madhur Morning,577,166
2023-06-13,Madhur Night,557,247
2023-06-13,Madhuri,335,670
2023-06-13,Madhuri Night,247,455
2023-06-13,Main Bazar,158,229
2023-06-13,Milan Day,299,389
2023-06-13,Milan Morning,257,279
2023-06-13,Milan Night,667,578
2023-06-13,Rajdhani Day,235,349
2023-06-13,Rajdhani Night,289,337
2023-06-13,Sridevi,234,260
2023-06-13,Sridevi Night,660,267
2023-06-13,Supreme Day,236,189
2023-06-13,Supreme Night,367,345
2023-06-13,Tara Mumbai Day,223,889
2023-06-13,Time Bazar,200,459
2023-06-14,Kalyan,778,158
2023-06-14,Kalyan Morning,248,123
2023-06-14,Kalyan Night,233,370
2023-06-14,Madhur Day,244,278
2023-06-14,Madhur Morning,457,340
2023-06-14,Madhur Night,490,368
2023-06-14,Madhuri,279,167
2023-06-14,Madhuri Night,359,159
2023-06-14,Main Bazar,389,168
2023-06-14,Milan Day,347,566
2023-06-14,Milan Morning,189,139
2023-06-14,Milan Night,240,177
2023-06-14,Rajdhani Day,577,590
2023-06-14,Rajdhani Night,123,245
2023-06-14,Sridevi,467,249
2023-06-14,Sridevi Night,570,145
2023-06-14,Supreme Day,137,122
2023-06-14,Supreme Night,235,578
2023-06-14,Tara Mumbai Day,578,117
2023-06-14,Time Bazar,169,236
2023-06-15,Kalyan,137,360
2023-06-15,Kalyan Morning,490,457
2023-06-15,Kalyan Night,147,129
2023-06-15,Madhur Day,337,226
2023-06-15,Madhur Morning,390,349
2023-06-15,Madhur Night,779,255
2023-06-15,Madhuri,370,789
2023-06-15,Madhuri Night,467,357
2023-06-15,Main Bazar,119,779
2023-06-15,Milan Day,269,127
2023-06-15,Milan Morning,267,167
2023-06-15,Milan Night,799,246
2023-06-15,Rajdhani Day,247,557
2023-06-15,Rajdhani Night,477,788
2023-06-15,Sridevi,347,236
2023-06-15,Sridevi Night,689,580
2023-06-15,Supreme Day,790,478
2023-06-15,Supreme Night,149,157
2023-06-15,Tara Mumbai Day,589,490
2023-06-15,Time Bazar,244,220
2023-06-16,Kalyan,677,588
2023-06-16,Kalyan Morning,234,480
2023-06-16,Kalyan Night,120,470
2023-06-16,Madhur Day,445,380
2023-06-16,Madhur Morning,456,133
2023-06-16,Madhur Night,570,467
2023-06-16,Madhuri,238,455
2023-06-16,Madhuri Night,157,237
2023-06-16,Main Bazar,379,400
2023-06-16,Milan Day,127,345
2023-06-16,Milan Morning,227,145
2023-06-16,Milan Night,148,699
2023-06-16,Rajdhani Day,190,390
2023-06-16,Rajdhani Night,150,190
2023-06-16,Sridevi,377,369
2023-06-16,Sridevi Night,789,140
2023-06-16,Supreme Day,290,124
2023-06-16,Supreme Night,270,135
2023-06-16,Tara Mumbai Day,338,167
2023-06-16,Time Bazar,336,450
2023-06-17,Kalyan,690,200
2023-06-17,Kalyan Morning,230,289
2023-06-17,Madhur Day,379,500
2023-06-17,Madhur Morning,680,458
2023-06-17,Madhur Night,348,127
2023-06-17,Madhuri,256,112
2023-06-17,Madhuri Night,250,267
2023-06-17,Milan Day,170,236
2023-06-17,Milan Morning,440,123
2023-06-17,Milan Night,148,345
2023-06-17,Rajdhani Day,144,126
2023-06-17,Sridevi,138,469
2023-06-17,Sridevi Night,670,347
2023-06-17,Supreme Day,337,336
2023-06-17,Supreme Night,458,477
2023-06-17,Tara Mumbai Day,258,137
2023-06-17,Time Bazar,467,357
2023-06-18,Kalyan Morning,889,236
2023-06-18,Madhur Day,269,670
2023-06-18,Madhur Morning,190,770
2023-06-18,Madhuri,149,269
2023-06-18,Milan Morning,114,488
2023-06-18,Sridevi,237,268
2023-06-18,Sridevi Night,238,160
2023-06-18,Supreme Day,346,269
2023-06-18,Supreme Night,127,236
2023-06-19,Kalyan,445,550
2023-06-19,Kalyan Morning,340,246
2023-06-19,Kalyan Night,390,579
2023-06-19,Madhur Day,489,267
2023-06-19,Madhur Morning,678,158
2023-06-19,Madhur Night,128,389
2023-06-19,Madhuri,479,567
2023-06-19,Madhuri Night,379,168
2023-06-19,Main Bazar,580,348
2023-06-19,Milan Day,399,379
2023-06-19,Milan Morning,144,166
2023-06-19,Milan Night,229,670
2023-06-19,Rajdhani Day,167,147
2023-06-19,Rajdhani Night,688,490
2023-06-19,Sridevi,789,134
2023-06-19,Sridevi Night,479,460
2023-06-19,Supreme Day,189,467
2023-06-19,Supreme Night,456,346
2023-06-19,Tara Mumbai Day,459,155
2023-06-19,Time Bazar,334,600
2023-06-20,Kalyan,179,448
2023-06-20,Kalyan Morning,468,458
2023-06-20,Kalyan Night,778,156
2023-06-20,Madhur Day,157,160
2023-06-20,Madhur Morning,289,135
2023-06-20,Madhur Night,160,467
2023-06-20,Madhuri,369,345
2023-06-20,Madhuri Night,389,158
2023-06-20,Main Bazar,160,779
2023-06-20,Milan Day,346,788
2023-06-20,Milan Morning,118,348
2023-06-20,Milan Night,445,246
2023-06-20,Rajdhani Day,680,469
2023-06-20,Rajdhani Night,356,299
2023-06-20,Sridevi,357,267
2023-06-20,Sridevi Night,499,234
2023-06-20,Supreme Day,670,138
2023-06-20,Supreme Night,159,148
2023-06-20,Tara Mumbai Day,357,889
2023-06-20,Time Bazar,225,124
2023-06-21,Kalyan,280,346
2023-06-21,Kalyan Morning,788,360
2023-06-21,Kalyan Night,450,570
2023-06-21,Madhur Day,233,234
2023-06-21,Madhur Morning,668,179
2023-06-21,Madhur Night,790,346
2023-06-21,Madhuri,389,378
2023-06-21,Madhuri Night,890,357
2023-06-21,Main Bazar,147,677
2023-06-21,Milan Day,567,170
2023-06-21,Milan Morning,136,233
2023-06-21,Milan Night,349,450
2023-06-21,Rajdhani Day,899,145
2023-06-21,Rajdhani Night,690,467
2023-06-21,Sridevi,159,267
2023-06-21,Sridevi Night,130,677
2023-06-21,Supreme Day,123,568
2023-06-21,Supreme Night,368,278
2023-06-21,Tara Mumbai Day,990,270
2023-06-21,Time Bazar,147,139
2023-06-22,Kalyan,259,588
2023-06-22,Kalyan Morning,126,379
2023-06-22,Kalyan Night,280,248
2023-06-22,Madhur Day,356,236
2023-06-22,Madhur Morning,335,568
2023-06-22,Madhur Night,567,780
2023-06-22,Madhuri,459,178
2023-06-22,Madhuri Night,489,279
2023-06-22,Main Bazar,578,890
2023-06-22,Milan Day,467,133
2023-06-22,Milan Morning,590,256
2023-06-22,Milan Night,129,135
2023-06-22,Rajdhani Day,260,567
2023-06-22,Rajdhani Night,679,259
2023-06-22,Sridevi,160,348
2023-06-22,Sridevi Night,148,128
2023-06-22,Supreme Day,268,358
2023-06-22,Supreme Night,245,344
2023-06-22,Tara Mumbai Day,134,245
2023-06-22,Time Bazar,399,139
2023-06-23,Kalyan,346,139
2023-06-23,Kalyan Morning,368,139
2023-06-23,Kalyan Night,113,790
2023-06-23,Madhur Day,114,580
2023-06-23,Madhur Morning,556,145
2023-06-23,Madhur Night,590,158
2023-06-23,Madhuri,557,112
2023-06-23,Madhuri Night,267,199
2023-06-23,Main Bazar,128,149
2023-06-23,Milan Day,124,169
2023-06-23,Milan Morning,770,268
2023-06-23,Milan Night,348,223
2023-06-23,Rajdhani Day,349,669
2023-06-23,Rajdhani Night,220,348
2023-06-23,Sridevi,178,278
2023-06-23,Sridevi Night,169,578
2023-06-23,Supreme Day,220,500
2023-06-23,Supreme Night,389,129
2023-06-23,Tara Mumbai Day,670,380
2023-06-23,Time Bazar,577,238
2023-06-24,Kalyan,359,490
2023-06-24,Kalyan Morning,178,260
2023-06-24,Madhur Day,148,117
2023-06-24,Madhur Morning,344,369
2023-06-24,Madhur Night,580,149
2023-06-24,Madhuri,389,127
2023-06-24,Madhuri Night,670,146
2023-06-24,Milan Day,567,125
2023-06-24,Milan Morning,689,178
2023-06-24,Milan Night,346,119
2023-06-24,Rajdhani Day,128,123
2023-06-24,Sridevi,560,124
2023-06-24,Sridevi Night,340,160
2023-06-24,Supreme Day,200,380
2023-06-24,Supreme Night,130,890
2023-06-24,Tara Mumbai Day,459,250
2023-06-24,Time Bazar,690,280
2023-06-25,Kalyan Morning,590,379
2023-06-25,Madhur Day,440,150
2023-06-25,Madhur Morning,367,169
2023-06-25,Madhuri,289,148
2023-06-25,Milan Morning,236,167
2023-06-25,Sridevi,126,114
2023-06-25,Sridevi Night,255,116
2023-06-25,Supreme Day,788,266
2023-06-25,Supreme Night,259,358
2023-06-26,Kalyan,122,889
2023-06-26,Kalyan Morning,346,180
2023-06-26,Kalyan Night,267,457
2023-06-26,Madhur Day,478,588
2023-06-26,Madhur Morning,134,240
2023-06-26,Madhur Night,677,459
2023-06-26,Madhuri,160,379
2023-06-26,Madhuri Night,478,290
2023-06-26,Main Bazar,568,225
2023-06-26,Milan Day,249,223
2023-06-26,Milan Morning,680,569
2023-06-26,Milan Night,144,289
2023-06-26,Rajdhani Day,560,120
2023-06-26,Rajdhani Night,367,678
2023-06-26,Sridevi,459,120
2023-06-26,Sridevi Night,446,359
2023-06-26,Supreme Day,489,578
2023-06-26,Supreme Night,459,379
2023-06-26,Tara Mumbai Day,170,166
2023-06-26,Time Bazar,236,190
2023-06-27,Kalyan,167,344
2023-06-27,Kalyan Morning,478,357
2023-06-27,Kalyan Night,570,390
2023-06-27,Madhur Day,135,113
2023-06-27,Madhur Morning,127,477
2023-06-27,Madhur Night,290,360
2023-06-27,Madhuri,136,247
2023-06-27,Madhuri Night,569,380
2023-06-27,Main Bazar,345,358
2023-06-27,Milan Day,668,228
2023-06-27,Milan Morning,140,678
2023-06-27,Milan Night,477,390
2023-06-27,Rajdhani Day,360,115
2023-06-27,Rajdhani Night,150,160
2023-06-27,Sridevi,479,125
2023-06-27,Sridevi Night,199,149
2023-06-27,Supreme Day,247,228
2023-06-27,Supreme Night,590,126
2023-06-27,Tara Mumbai Day,128,158
2023-06-27,Time Bazar,150,355
2023-06-28,Kalyan,570,167
2023-06-28,Kalyan Morning,268,280
2023-06-28,Kalyan Night,256,179
2023-06-28,Madhur Day,679,499
2023-06-28,Madhur Morning,180,169
2023-06-28,Madhur Night,235,127
2023-06-28,Madhuri,568,339
2023-06-28,Madhuri Night,269,345
2023-06-28,Main Bazar,577,580
2023-06-28,Milan Day,660,689
2023-06-28,Milan Morning,128,578
2023-06-28,Milan Night,489,457
2023-06-28,Rajdhani Day,130,679
2023-06-28,Rajdhani Night,557,134
2023-06-28,Sridevi,350,257
2023-06-28,Sridevi Night,157,134
2023-06-28,Supreme Day,289,245
2023-06-28,Supreme Night,299,489
2023-06-28,Tara Mumbai Day,179,357
2023-06-28,Time Bazar,259,350
2023-06-29,Kalyan,345,190
2023-06-29,Kalyan Morning,179,269
2023-06-29,Kalyan Night,237,140
2023-06-29,Madhur Day,259,129
2023-06-29,Madhur Morning,469,237
2023-06-29,Madhur Night,680,234
2023-06-29,Madhuri,236,567
2023-06-29,Madhuri Night,489,290
2023-06-29,Main Bazar,456,145
2023-06-29,Milan Day,344,116
2023-06-29,Milan Morning,167,180
2023-06-29,Milan Night,335,790
2023-06-29,Rajdhani Day,238,489
2023-06-29,Rajdhani Night,155,245
2023-06-29,Sridevi,156,680
2023-06-29,Sridevi Night,590,160
2023-06-29,Supreme Day,667,890
2023-06-29,Supreme Night,230,560
2023-06-29,Tara Mumbai Day,378,348
2023-06-29,Time Bazar,145,167
2023-06-30,Kalyan,237,240
2023-06-30,Kalyan Morning,145,458
2023-06-30,Kalyan Night,358,478
2023-06-30,Madhur Day,110,156
2023-06-30,Madhur Morning,369,678
2023-06-30,Madhur Night,230,447
2023-06-30,Madhuri,459,179
2023-06-30,Madhuri Night,359,279
2023-06-30,Main Bazar,289,180
2023-06-30,Milan Day,380,156
2023-06-30,Milan Morning,469,689
2023-06-30,Milan Night,167,570
2023-06-30,Rajdhani Day,166,588
2023-06-30,Rajdhani Night,689,300
2023-06-30,Sridevi,147,346
2023-06-30,Sridevi Night,229,179
2023-06-30,Supreme Day,239,567
2023-06-30,Supreme Night,334,246
2023-06-30,Tara Mumbai Day,390,112
2023-06-30,Time Bazar,690,130
2023-07-01,Kalyan,580,128
2023-07-01,Kalyan Morning,235,490
2023-07-01,Madhur Day,458,135
2023-07-01,Madhur Morning,250,239
2023-07-01,Madhur Night,120,680
2023-07-01,Madhuri,260,399
2023-07-01,Madhuri Night,368,388
2023-07-01,Milan Day,124,120
2023-07-01,Milan Morning,458,379
2023-07-01,Milan Night,345,458
2023-07-01,Rajdhani Day,358,368
2023-07-01,Sridevi,390,348
2023-07-01,Sridevi Night,256,269
2023-07-01,Supreme Day,170,479
2023-07-01,Supreme Night,679,568
2023-07-01,Tara Mumbai Day,149,356
2023-07-01,Time Bazar,267,340
2023-07-02,Kalyan Morning,289,335
2023-07-02,Madhur Day,147,125
2023-07-02,Madhuri,137,778
2023-07-02,Milan Morning,177,148
2023-07-02,Sridevi,360,690
2023-07-02,Sridevi Night,136,126
2023-07-02,Supreme Day,780,569
2023-07-02,Supreme Night,349,244
2023-07-03,Kalyan,690,256
2023-07-03,Kalyan Morning,378,550
2023-07-03,Kalyan Night,168,440
2023-07-03,Madhur Day,338,123
2023-07-03,Madhur Morning,223,660
2023-07-03,Madhur Night,799,169
2023-07-03,Madhuri,140,227
2023-07-03,Madhuri Night,349,270
2023-07-03,Main Bazar,123,113
2023-07-03,Milan Day,234,568
2023-07-03,Milan Morning,470,124
2023-07-03,Milan Night,148,369
2023-07-03,Rajdhani Day,488,378
2023-07-03,Rajdhani Night,569,379
2023-07-03,Sridevi,349,470
2023-07-03,Sridevi Night,500,225
2023-07-03,Supreme Day,288,269
2023-07-03,Supreme Night,258,559
2023-07-03,Tara Mumbai Day,257,889
2023-07-03,Time Bazar,267,780
2023-07-04,Kalyan,167,689
2023-07-04,Kalyan Morning,458,556
2023-07-04,Kalyan Night,127,247
2023-07-04,Madhur Day,689,890
2023-07-04,Madhur Morning,139,170
2023-07-04,Madhur Night,235,788
2023-07-04,Madhuri,128,247
2023-07-04,Madhuri Night,389,468
2023-07-04,Main Bazar,400,247
2023-07-04,Milan Day,345,600
2023-07-04,Milan Morning,245,156
2023-07-04,Milan Night,456,880
2023-07-04,Rajdhani Day,370,250
2023-07-04,Rajdhani Night,560,128
2023-07-04,Sridevi,667,239
2023-07-04,Sridevi Night,128,469
2023-07-04,Supreme Day,126,180
2023-07-04,Supreme Night,237,566
2023-07-04,Tara Mumbai Day,279,478
2023-07-04,Time Bazar,130,269
2023-07-05,Kalyan,168,123
2023-07-05,Kalyan Morning,157,289
2023-07-05,Kalyan Night,268,578
2023-07-05,Madhur Morning,467,480
2023-07-05,Madhur Night,578,557
2023-07-05,Madhuri,380,578
2023-07-05,Madhuri Night,799,199
2023-07-05,Main Bazar,789,138
2023-07-05,Milan Day,467,119
2023-07-05,Milan Morning,469,140
2023-07-05,Milan Night,780,478
2023-07-05,Rajdhani Day,150,145
2023-07-05,Rajdhani Night,890,246
2023-07-05,Sridevi,268,588
2023-07-05,Sridevi Night,790,477
2023-07-05,Supreme Day,899,689
2023-07-05,Supreme Night,140,114
2023-07-05,Tara Mumbai Day,900,358
2023-07-05,Time Bazar,127,189
2023-07-06,Kalyan,168,146
2023-07-06,Kalyan Morning,446,147
2023-07-06,Kalyan Night,270,367
2023-07-06,Madhur Day,450,568
2023-07-06,Madhur Morning,367,570
2023-07-06,Madhur Night,388,260
2023-07-06,Madhuri,900,180
2023-07-06,Madhuri Night,358,280
2023-07-06,Main Bazar,170,245
2023-07-06,Milan Day,230,888
2023-07-06,Milan Morning,889,233
2023-07-06,Milan Night,689,238
2023-07-06,Rajdhani Day,270,160
2023-07-06,Rajdhani Night,579,167
2023-07-06,Sridevi,118,455
2023-07-06,Sridevi Night,127,123
2023-07-06,Supreme Day,469,345
2023-07-06,Supreme Night,660,266
2023-07-06,Tara Mumbai Day,288,227
2023-07-06,Time Bazar,578,360
2023-07-07,Kalyan,568,230
2023-07-07,Kalyan Morning,259,479
2023-07-07,Kalyan Night,255,380
2023-07-07,Madhur Day,260,479
2023-07-07,Madhur Morning,788,456
2023-07-07,Madhur Night,128,225
2023-07-07,Madhuri,178,299
2023-07-07,Madhuri Night,148,557
2023-07-07,Main Bazar,334,357
2023-07-07,Milan Day,799,578
2023-07-07,Milan Morning,134,147
2023-07-07,Milan Night,112,167
2023-07-07,Rajdhani Day,119,469
2023-07-07,Rajdhani Night,660,127
2023-07-07,Sridevi,779,110
2023-07-07,Sridevi Night,460,689
2023-07-07,Supreme Day,236,223
2023-07-07,Supreme Night,190,160
2023-07-07,Tara Mumbai Day,448,778
2023-07-07,Time Bazar,567,259
2023-07-08,Kalyan,567,460
2023-07-08,Kalyan Morning,355,578
2023-07-08,Madhur Day,990,789
2023-07-08,Madhur Morning,147,359
2023-07-08,Madhur Night,457,240
2023-07-08,Madhuri,168,569
2023-07-08,Madhuri Night,578,238
2023-07-08,Milan Day,468,899
2023-07-08,Milan Morning,558,678
2023-07-08,Milan Night,170,690
2023-07-08,Rajdhani Day,334,260
2023-07-08,Sridevi,449,237
2023-07-08,Sridevi Night,456,238
2023-07-08,Supreme Day,669,355
2023-07-08,Supreme Night,580,269
2023-07-08,Tara Mumbai Day,900,900
2023-07-08,Time Bazar,245,446
2023-07-09,Kalyan Morning,890,128
2023-07-09,Madhur Day,280,260
2023-07-09,Madhur Morning,235,179
2023-07-09,Madhuri,349,479
2023-07-09,Milan Morning,299,168
2023-07-09,Sridevi,689,144
2023-07-09,Sridevi Night,166,178
2023-07-09,Supreme Day,490,599
2023-07-09,Supreme Night,350,138
2023-07-10,Kalyan,570,278
2023-07-10,Kalyan Morning,350,245
2023-07-10,Kalyan Night,450,244
2023-07-10,Madhur Day,679,180
2023-07-10,Madhur Morning,669,259
2023-07-10,Madhur Night,550,157
2023-07-10,Madhuri,180,126
2023-07-10,Madhuri Night,118,448
2023-07-10,Main Bazar,456,129
2023-07-10,Milan Day,115,335
2023-07-10,Milan Morning,158,469
2023-07-10,Milan Night,220,347
2023-07-10,Rajdhani Day,469,479
2023-07-10,Rajdhani Night,346,568
2023-07-10,Sridevi,267,400
2023-07-10,Sridevi Night,159,449
2023-07-10,Supreme Day,900,225
2023-07-10,Supreme Night,678,240
2023-07-10,Tara Mumbai Day,390,367
2023-07-10,Time Bazar,138,236
2023-07-11,Kalyan,159,157
2023-07-11,Kalyan Morning,346,489
2023-07-11,Kalyan Night,269,299
2023-07-11,Madhur Day,470,133
2023-07-11,Madhur Morning,557,128
2023-07-11,Madhur Night,390,125
2023-07-11,Madhuri,140,136
2023-07-11,Madhuri Night,490,227
2023-07-11,Main Bazar,569,599
2023-07-11,Milan Day,134,478
2023-07-11,Milan Morning,135,357
2023-07-11,Milan Night,666,339
2023-07-11,Rajdhani Day,568,134
2023-07-11,Rajdhani Night,245,148
2023-07-11,Sridevi,379,149
2023-07-11,Sridevi Night,679,136
2023-07-11,Supreme Day,468,244
2023-07-11,Supreme Night,146,138
2023-07-11,Tara Mumbai Day,460,249
2023-07-11,Time Bazar,147,389
2023-07-12,Kalyan,178,470
2023-07-12,Kalyan Morning,579,356
2023-07-12,Kalyan Night,233,159
2023-07-12,Madhur Day,460,580
2023-07-12,Madhur Morning,468,224
2023-07-12,Madhur Night,448,590
2023-07-12,Madhuri,347,239
2023-07-12,Madhuri Night,148,489
2023-07-12,Main Bazar,890,568
2023-07-12,Milan Day,136,229
2023-07-12,Milan Morning,139,159
2023-07-12,Milan Night,125,267
2023-07-12,Rajdhani Day,266,114
2023-07-12,Rajdhani Night,110,133
2023-07-12,Sridevi,180,358
2023-07-12,Sridevi Night,129,239
2023-07-12,Supreme Day,378,479
2023-07-12,Supreme Night,347,270
2023-07-12,Tara Mumbai Day,289,577
2023-07-12,Time Bazar,269,459
2023-07-13,Kalyan,568,167
2023-07-13,Kalyan Morning,350,257
2023-07-13,Kalyan Night,290,113
2023-07-13,Madhur Day,240,160
2023-07-13,Madhur Morning,339,199
2023-07-13,Madhur Night,150,160
2023-07-13,Madhuri,568,389
2023-07-13,Madhuri Night,114,129
2023-07-13,Main Bazar,238,588
2023-07-13,Milan Day,788,336
2023-07-13,Milan Morning,127,239
2023-07-13,Milan Night,550,399
2023-07-13,Rajdhani Day,248,260
2023-07-13,Rajdhani Night,190,377
2023-07-13,Sridevi,489,367
2023-07-13,Sridevi Night,347,990
2023-07-13,Supreme Day,119,249
2023-07-13,Supreme Night,455,558
2023-07-13,Tara Mumbai Day,166,136
2023-07-13,Time Bazar,237,770
2023-07-14,Kalyan,150,236
2023-07-14,Kalyan Morning,789,257
2023-07-14,Kalyan Night,170,790
2023-07-14,Madhur Day,138,159
2023-07-14,Madhur Morning,569,180
2023-07-14,Madhur Night,450,236
2023-07-14,Madhuri,223,667
2023-07-14,Madhuri Night,467,140
2023-07-14,Main Bazar,699,800
2023-07-14,Milan Day,590,148
2023-07-14,Milan Morning,148,234
2023-07-14,Milan Night,120,350
2023-07-14,Rajdhani Day,480,258
2023-07-14,Rajdhani Night,188,260
2023-07-14,Sridevi,469,457
2023-07-14,Sridevi Night,480,118
2023-07-14,Supreme Day,679,138
2023-07-14,Supreme Night,600,115
2023-07-14,Tara Mumbai Day,170,344
2023-07-14,Time Bazar,390,590
2023-07-15,Kalyan,130,899
2023-07-15,Kalyan Morning,289,470
2023-07-15,Madhur Day,158,578
2023-07-15,Madhur Morning,370,125
2023-07-15,Madhur Night,234,124
2023-07-15,Madhuri,159,123
2023-07-15,Madhuri Night,148,479
2023-07-15,Milan Day,137,345
2023-07-15,Milan Morning,157,379
2023-07-15,Milan Night,368,245
2023-07-15,Rajdhani Day,360,147
2023-07-15,Sridevi,670,368
2023-07-15,Sridevi Night,488,134
2023-07-15,Supreme Day,190,588
2023-07-15,Supreme Night,125,468
2023-07-15,Tara Mumbai Day,478,116
2023-07-15,Time Bazar,479,157
2023-07-16,Kalyan Morning,130,238
2023-07-16,Madhur Day,268,560
2023-07-16,Madhur Morning,670,239
2023-07-16,Madhuri,788,117
2023-07-16,Milan Morning,178,159
2023-07-16,Sridevi,348,170
2023-07-16,Sridevi Night,177,147
2023-07-16,Supreme Day,148,299
2023-07-16,Supreme Night,340,367
2023-07-17,Kalyan,469,480
2023-07-17,Kalyan Morning,589,127
2023-07-17,Kalyan Night,117,134
2023-07-17,Madhur Day,360,125
2023-07-17,Madhur Morning,236,790
2023-07-17,Madhur Night,180,270
2023-07-17,Madhuri,125,479
2023-07-17,Madhuri Night,278,880
2023-07-17,Main Bazar,270,137
2023-07-17,Milan Day,359,167
2023-07-17,Milan Morning,268,240
2023-07-17,Milan Night,130,270
2023-07-17,Rajdhani Day,157,690
2023-07-17,Rajdhani Night,256,269
2023-07-17,Sridevi,260,234
2023-07-17,Sridevi Night,789,137
2023-07-17,Supreme Day,338,169
2023-07-17,Supreme Night,578,158
2023-07-17,Tara Mumbai Day,668,345
2023-07-17,Time Bazar,270,358
2023-07-18,Kalyan,700,266
2023-07-18,Kalyan Morning,569,468
2023-07-18,Kalyan Night,148,378
2023-07-18,Madhur Day,790,470
2023-07-18,Madhur Morning,178,356
2023-07-18,Madhur Night,690,568
2023-07-18,Madhuri,567,166
2023-07-18,Main Bazar,155,470
2023-07-18,Milan Day,148,249
2023-07-18,Milan Morning,230,110
2023-07-18,Milan Night,334,566
2023-07-18,Rajdhani Day,268,145
2023-07-18,Rajdhani Night,346,667
2023-07-18,Sridevi,599,148
2023-07-18,Sridevi Night,669,266
2023-07-18,Supreme Day,440,112
2023-07-18,Supreme Night,300,126
2023-07-18,Tara Mumbai Day,479,336
2023-07-18,Time Bazar,344,234
2023-07-19,Kalyan,399,590
2023-07-19,Kalyan Morning,790,379
2023-07-19,Kalyan Night,236,277
2023-07-19,Madhur Day,268,440
2023-07-19,Madhur Morning,239,467
2023-07-19,Madhur Night,360,139
2023-07-19,Madhuri,129,236
2023-07-19,Madhuri Night,168,360
2023-07-19,Main Bazar,590,679
2023-07-19,Milan Day,157,779
2023-07-19,Milan Morning,146,160
2023-07-19,Milan Night,489,560
2023-07-19,Rajdhani Day,122,678
2023-07-19,Rajdhani Night,670,460
2023-07-19,Sridevi,770,455
2023-07-19,Sridevi Night,477,158
2023-07-19,Supreme Day,112,447
2023-07-19,Supreme Night,357,340
2023-07-19,Tara Mumbai Day,150,124
2023-07-19,Time Bazar,890,566
2023-07-20,Kalyan,149,490
2023-07-20,Kalyan Morning,278,458
2023-07-20,Kalyan Night,378,589
2023-07-20,Madhur Day,224,125
2023-07-20,Madhur Morning,660,145
2023-07-20,Madhur Night,360,488
2023-07-20,Madhuri,138,470
2023-07-20,Madhuri Night,258,369
2023-07-20,Main Bazar,227,290
2023-07-20,Milan Day,166,450
2023-07-20,Milan Morning,799,380
2023-07-20,Milan Night,889,238
2023-07-20,Rajdhani Day,490,500
2023-07-20,Rajdhani Night,478,120
2023-07-20,Sridevi,568,250
2023-07-20,Sridevi Night,779,115
2023-07-20,Supreme Day,348,350
2023-07-20,Supreme Night,149,679
2023-07-20,Tara Mumbai Day,379,147
2023-07-20,Time Bazar,357,238
2023-07-21,Kalyan,689,137
2023-07-21,Kalyan Morning,578,459
2023-07-21,Kalyan Night,160,226
2023-07-21,Madhur Day,478,450
2023-07-21,Madhur Morning,136,180
2023-07-21,Madhur Night,358,260
2023-07-21,Madhuri,367,255
2023-07-21,Madhuri Night,279,556
2023-07-21,Main Bazar,259,469
2023-07-21,Milan Day,126,279
2023-07-21,Milan Morning,467,127
2023-07-21,Milan Night,234,157
2023-07-21,Rajdhani Day,267,270
2023-07-21,Rajdhani Night,577,489
2023-07-21,Sridevi,678,126
2023-07-21,Sridevi Night,348,239
2023-07-21,Supreme Day,489,368
2023-07-21,Supreme Night,388,168
2023-07-21,Tara Mumbai Day,457,118
2023-07-21,Time Bazar,680,345
2023-07-22,Kalyan,488,139
2023-07-22,Kalyan Morning,147,678
2023-07-22,Madhur Day,600,124
2023-07-22,Madhur Morning,347,266
2023-07-22,Madhur Night,479,245
2023-07-22,Madhuri,290,145
2023-07-22,Madhuri Night,134,130
2023-07-22,Milan Day,670,490
2023-07-22,Milan Morning,134,678
2023-07-22,Milan Night,289,456
2023-07-22,Rajdhani Day,380,230
2023-07-22,Sridevi,460,178
2023-07-22,Sridevi Night,378,399
2023-07-22,Supreme Day,490,256
2023-07-22,Supreme Night,134,248
2023-07-22,Tara Mumbai Day,180,158
2023-07-22,Time Bazar,558,233
2023-07-23,Kalyan Morning,478,390
2023-07-23,Madhur Day,460,469
2023-07-23,Madhur Morning,490,236
2023-07-23,Madhuri,133,124
2023-07-23,Madhuri Night,179,259
2023-07-23,Milan Morning,124,346
2023-07-23,Sridevi,339,128
2023-07-23,Sridevi Night,359,479
2023-07-23,Supreme Day,124,220
2023-07-23,Supreme Night,268,169
2023-07-24,Kalyan,600,779
2023-07-24,Kalyan Morning,670,690
2023-07-24,Kalyan Night,230,126
2023-07-24,Madhur Day,260,900
2023-07-24,Madhur Morning,566,129
2023-07-24,Madhur Night,129,246
2023-07-24,Madhuri,128,378
